CustomerID,本次购买日期,上次购买日期,间隔天数
15701.0,2011-09-27,2011-08-21,37.0
15701.0,2011-10-02,2011-09-27,5.0
15701.0,2011-12-07,2011-10-02,66.0
15704.0,2011-06-05,2011-05-08,28.0
15704.0,2011-07-22,2011-06-05,47.0
15706.0,2011-09-25,2011-08-15,41.0
15706.0,2011-10-06,2011-09-25,11.0
15706.0,2011-10-07,2011-10-06,1.0
15707.0,2011-10-06,2011-09-14,22.0
15707.0,2011-10-27,2011-10-06,21.0
15707.0,2011-11-04,2011-10-27,8.0
15708.0,2011-01-09,2010-12-05,35.0
15708.0,2011-01-30,2011-01-09,21.0
15708.0,2011-02-27,2011-01-30,28.0
15708.0,2011-05-01,2011-02-27,63.0
15708.0,2011-07-24,2011-05-01,84.0
15708.0,2011-10-30,2011-07-24,98.0
15712.0,2011-06-09,2011-02-25,104.0
15712.0,2011-08-22,2011-06-09,74.0
15712.0,2011-09-29,2011-08-22,38.0
15712.0,2011-11-30,2011-09-29,62.0
15713.0,2011-07-19,2010-12-08,223.0
15714.0,2011-11-28,2011-09-23,66.0
15716.0,2011-03-27,2010-12-05,112.0
15716.0,2011-05-22,2011-03-27,56.0
15716.0,2011-07-17,2011-05-22,56.0
15719.0,2011-02-03,2011-01-06,28.0
15719.0,2011-03-03,2011-02-03,28.0
15719.0,2011-03-22,2011-03-03,19.0
15719.0,2011-04-07,2011-03-22,16.0
15719.0,2011-05-04,2011-04-07,27.0
15719.0,2011-05-24,2011-05-04,20.0
15719.0,2011-06-14,2011-05-24,21.0
15719.0,2011-07-07,2011-06-14,23.0
15719.0,2011-08-05,2011-07-07,29.0
15719.0,2011-09-01,2011-08-05,27.0
15719.0,2011-10-07,2011-09-01,36.0
15719.0,2011-11-07,2011-10-07,31.0
15722.0,2011-06-05,2011-02-22,103.0
15722.0,2011-08-23,2011-06-05,79.0
15722.0,2011-11-04,2011-08-23,73.0
15724.0,2011-05-22,2011-02-28,83.0
15727.0,2011-01-12,2010-12-15,28.0
15727.0,2011-04-05,2011-01-12,83.0
15727.0,2011-05-25,2011-04-05,50.0
15727.0,2011-07-19,2011-05-25,55.0
15727.0,2011-08-24,2011-07-19,36.0
15727.0,2011-11-23,2011-08-24,91.0
15730.0,2011-09-08,2011-05-17,114.0
15730.0,2011-10-05,2011-09-08,27.0
15732.0,2011-05-11,2010-12-02,160.0
15734.0,2011-08-17,2011-05-23,86.0
15737.0,2011-06-03,2011-04-11,53.0
15737.0,2011-06-06,2011-06-03,3.0
15737.0,2011-07-15,2011-06-06,39.0
15737.0,2011-09-21,2011-07-15,68.0
15737.0,2011-11-17,2011-09-21,57.0
15737.0,2011-11-25,2011-11-17,8.0
15738.0,2011-01-17,2010-12-02,46.0
15738.0,2011-01-31,2011-01-17,14.0
15738.0,2011-02-27,2011-01-31,27.0
15738.0,2011-03-14,2011-02-27,15.0
15738.0,2011-03-29,2011-03-14,15.0
15738.0,2011-04-26,2011-03-29,28.0
15738.0,2011-05-19,2011-04-26,23.0
15738.0,2011-06-09,2011-05-19,21.0
15738.0,2011-07-06,2011-06-09,27.0
15738.0,2011-08-22,2011-07-06,47.0
15738.0,2011-09-04,2011-08-22,13.0
15738.0,2011-10-07,2011-09-04,33.0
15738.0,2011-10-27,2011-10-07,20.0
15738.0,2011-11-21,2011-10-27,25.0
15743.0,2011-08-18,2011-06-08,71.0
15743.0,2011-11-02,2011-08-18,76.0
15743.0,2011-11-23,2011-11-02,21.0
15745.0,2011-09-27,2011-04-17,163.0
15745.0,2011-11-06,2011-09-27,40.0
15745.0,2011-11-20,2011-11-06,14.0
15747.0,2011-08-11,2011-06-20,52.0
15747.0,2011-11-27,2011-08-11,108.0
15749.0,2011-04-18,2011-01-11,97.0
15750.0,2011-03-01,2010-12-08,83.0
15750.0,2011-06-22,2011-03-01,113.0
15750.0,2011-09-28,2011-06-22,98.0
15750.0,2011-11-02,2011-09-28,35.0
15750.0,2011-11-24,2011-11-02,22.0
15750.0,2011-12-07,2011-11-24,13.0
15752.0,2011-03-07,2010-12-02,95.0
15752.0,2011-04-04,2011-03-07,28.0
15752.0,2011-07-13,2011-04-04,100.0
15752.0,2011-08-16,2011-07-13,34.0
15752.0,2011-09-07,2011-08-16,22.0
15752.0,2011-10-31,2011-09-07,54.0
15754.0,2011-09-27,2011-04-07,173.0
15754.0,2011-10-19,2011-09-27,22.0
15755.0,2011-04-18,2011-02-18,59.0
15755.0,2011-08-23,2011-04-18,127.0
15755.0,2011-09-12,2011-08-23,20.0
15755.0,2011-09-26,2011-09-12,14.0
15755.0,2011-11-29,2011-09-26,64.0
15756.0,2011-05-10,2011-04-04,36.0
15756.0,2011-07-10,2011-05-10,61.0
15756.0,2011-10-09,2011-07-10,91.0
15757.0,2011-10-05,2011-05-06,152.0
15759.0,2011-02-16,2010-12-16,62.0
15759.0,2011-05-05,2011-02-16,78.0
15762.0,2011-10-05,2011-09-23,12.0
15763.0,2011-11-08,2011-09-23,46.0
15764.0,2011-06-08,2011-03-08,92.0
15764.0,2011-08-24,2011-06-08,77.0
15764.0,2011-09-12,2011-08-24,19.0
15768.0,2011-05-20,2011-04-28,22.0
15768.0,2011-08-16,2011-05-20,88.0
15769.0,2011-01-05,2010-12-03,33.0
15769.0,2011-01-07,2011-01-05,2.0
15769.0,2011-02-14,2011-01-07,38.0
15769.0,2011-02-25,2011-02-14,11.0
15769.0,2011-03-07,2011-02-25,10.0
15769.0,2011-03-09,2011-03-07,2.0
15769.0,2011-03-17,2011-03-09,8.0
15769.0,2011-04-14,2011-03-17,28.0
15769.0,2011-04-18,2011-04-14,4.0
15769.0,2011-05-23,2011-04-18,35.0
15769.0,2011-05-26,2011-05-23,3.0
15769.0,2011-06-20,2011-05-26,25.0
15769.0,2011-07-07,2011-06-20,17.0
15769.0,2011-08-24,2011-07-07,48.0
15769.0,2011-08-30,2011-08-24,6.0
15769.0,2011-09-13,2011-08-30,14.0
15769.0,2011-10-06,2011-09-13,23.0
15769.0,2011-10-17,2011-10-06,11.0
15769.0,2011-10-30,2011-10-17,13.0
15769.0,2011-11-09,2011-10-30,10.0
15769.0,2011-12-02,2011-11-09,23.0
15777.0,2011-01-26,2010-12-13,44.0
15777.0,2011-04-12,2011-01-26,76.0
15780.0,2011-04-11,2010-12-17,115.0
15780.0,2011-06-09,2011-04-11,59.0
15781.0,2011-07-25,2011-02-07,168.0
15781.0,2011-11-14,2011-07-25,112.0
15782.0,2011-10-21,2011-09-11,40.0
15782.0,2011-11-30,2011-10-21,40.0
15785.0,2011-05-26,2011-02-17,98.0
15785.0,2011-07-05,2011-05-26,40.0
15785.0,2011-11-07,2011-07-05,125.0
15786.0,2011-10-24,2011-08-17,68.0
15787.0,2011-11-13,2011-10-09,35.0
15791.0,2011-10-27,2011-05-19,161.0
15793.0,2011-10-31,2011-03-16,229.0
15793.0,2011-11-25,2011-10-31,25.0
15796.0,2011-05-08,2011-02-10,87.0
15796.0,2011-05-23,2011-05-08,15.0
15796.0,2011-06-05,2011-05-23,13.0
15796.0,2011-08-22,2011-06-05,78.0
15796.0,2011-09-28,2011-08-22,37.0
15796.0,2011-11-22,2011-09-28,55.0
15796.0,2011-12-08,2011-11-22,16.0
15797.0,2011-02-08,2011-01-24,15.0
15797.0,2011-05-09,2011-02-08,90.0
15797.0,2011-08-18,2011-05-09,101.0
15799.0,2011-06-07,2011-01-09,149.0
15799.0,2011-09-25,2011-06-07,110.0
15800.0,2011-08-24,2011-04-07,139.0
15801.0,2011-10-10,2011-08-22,49.0
15801.0,2011-10-24,2011-10-10,14.0
15804.0,2011-06-22,2011-05-25,28.0
15804.0,2011-07-31,2011-06-22,39.0
15804.0,2011-08-23,2011-07-31,23.0
15804.0,2011-09-06,2011-08-23,14.0
15804.0,2011-09-14,2011-09-06,8.0
15804.0,2011-09-15,2011-09-14,1.0
15804.0,2011-09-22,2011-09-15,7.0
15804.0,2011-10-06,2011-09-22,14.0
15804.0,2011-11-02,2011-10-06,27.0
15804.0,2011-11-21,2011-11-02,19.0
15804.0,2011-11-28,2011-11-21,7.0
15804.0,2011-12-09,2011-11-28,11.0
15805.0,2011-02-24,2010-12-10,76.0
15805.0,2011-04-20,2011-02-24,55.0
15805.0,2011-05-26,2011-04-20,36.0
15805.0,2011-06-06,2011-05-26,11.0
15805.0,2011-06-07,2011-06-06,1.0
15805.0,2011-06-17,2011-06-07,10.0
15805.0,2011-08-25,2011-06-17,69.0
15805.0,2011-10-06,2011-08-25,42.0
15805.0,2011-10-25,2011-10-06,19.0
15805.0,2011-11-02,2011-10-25,8.0
15805.0,2011-11-08,2011-11-02,6.0
15805.0,2011-11-16,2011-11-08,8.0
15806.0,2011-07-05,2011-03-08,119.0
15806.0,2011-10-24,2011-07-05,111.0
15807.0,2011-10-20,2011-09-23,27.0
15808.0,2010-12-13,2010-12-05,8.0
15808.0,2011-01-04,2010-12-13,22.0
15808.0,2011-02-06,2011-01-04,33.0
15809.0,2011-03-28,2011-02-10,46.0
15809.0,2011-05-19,2011-03-28,52.0
15809.0,2011-06-08,2011-05-19,20.0
15809.0,2011-11-03,2011-06-08,148.0
15810.0,2011-04-21,2011-02-16,64.0
15810.0,2011-06-22,2011-04-21,62.0
15810.0,2011-09-22,2011-06-22,92.0
15811.0,2010-12-17,2010-12-09,8.0
15811.0,2011-02-15,2010-12-17,60.0
15811.0,2011-05-18,2011-02-15,92.0
15811.0,2011-08-26,2011-05-18,100.0
15811.0,2011-11-17,2011-08-26,83.0
15812.0,2011-03-30,2011-01-26,63.0
15812.0,2011-06-03,2011-03-30,65.0
15812.0,2011-07-11,2011-06-03,38.0
15812.0,2011-08-24,2011-07-11,44.0
15813.0,2011-05-16,2011-04-14,32.0
15814.0,2011-11-03,2011-10-20,14.0
15814.0,2011-11-23,2011-11-03,20.0
15815.0,2011-04-08,2011-03-25,14.0
15815.0,2011-05-11,2011-04-08,33.0
15815.0,2011-07-22,2011-05-11,72.0
15815.0,2011-10-07,2011-07-22,77.0
15819.0,2011-05-24,2011-03-08,77.0
15819.0,2011-07-31,2011-05-24,68.0
15819.0,2011-10-21,2011-07-31,82.0
15821.0,2011-10-26,2011-10-09,17.0
15822.0,2011-12-06,2010-12-15,356.0
15826.0,2011-10-14,2011-05-13,154.0
15827.0,2011-01-27,2010-12-02,56.0
15827.0,2011-02-08,2011-01-27,12.0
15827.0,2011-02-09,2011-02-08,1.0
15827.0,2011-03-04,2011-02-09,23.0
15827.0,2011-04-17,2011-03-04,44.0
15827.0,2011-05-08,2011-04-17,21.0
15827.0,2011-06-09,2011-05-08,32.0
15827.0,2011-07-21,2011-06-09,42.0
15827.0,2011-08-17,2011-07-21,27.0
15827.0,2011-09-27,2011-08-17,41.0
15829.0,2011-09-01,2011-07-22,41.0
15831.0,2011-08-07,2011-01-19,200.0
15831.0,2011-10-12,2011-08-07,66.0
15834.0,2011-06-27,2011-03-07,112.0
15834.0,2011-09-30,2011-06-27,95.0
15835.0,2011-03-24,2011-01-13,70.0
15835.0,2011-07-25,2011-03-24,123.0
15835.0,2011-10-26,2011-07-25,93.0
15838.0,2011-02-02,2010-12-07,57.0
15838.0,2011-03-10,2011-02-02,36.0
15838.0,2011-04-04,2011-03-10,25.0
15838.0,2011-04-07,2011-04-04,3.0
15838.0,2011-05-05,2011-04-07,28.0
15838.0,2011-06-02,2011-05-05,28.0
15838.0,2011-06-13,2011-06-02,11.0
15838.0,2011-06-27,2011-06-13,14.0
15838.0,2011-08-10,2011-06-27,44.0
15838.0,2011-08-23,2011-08-10,13.0
15838.0,2011-09-23,2011-08-23,31.0
15838.0,2011-10-06,2011-09-23,13.0
15838.0,2011-11-14,2011-10-06,39.0
15838.0,2011-11-28,2011-11-14,14.0
15839.0,2011-09-20,2011-07-14,68.0
15839.0,2011-11-06,2011-09-20,47.0
15840.0,2011-10-12,2011-06-20,114.0
15841.0,2011-05-05,2011-01-05,120.0
15841.0,2011-09-14,2011-05-05,132.0
15841.0,2011-09-28,2011-09-14,14.0
15845.0,2011-02-25,2011-01-06,50.0
15845.0,2011-05-13,2011-02-25,77.0
15845.0,2011-06-13,2011-05-13,31.0
15845.0,2011-07-18,2011-06-13,35.0
15845.0,2011-09-14,2011-07-18,58.0
15845.0,2011-11-04,2011-09-14,51.0
15845.0,2011-11-22,2011-11-04,18.0
15847.0,2011-11-01,2011-02-24,250.0
15850.0,2011-11-20,2011-06-24,149.0
15852.0,2011-06-06,2011-05-26,11.0
15854.0,2011-01-14,2010-12-13,32.0
15854.0,2011-02-01,2011-01-14,18.0
15854.0,2011-03-18,2011-02-01,45.0
15854.0,2011-05-15,2011-03-18,58.0
15854.0,2011-05-19,2011-05-15,4.0
15854.0,2011-06-20,2011-05-19,32.0
15854.0,2011-07-22,2011-06-20,32.0
15854.0,2011-09-14,2011-07-22,54.0
15854.0,2011-12-05,2011-09-14,82.0
15855.0,2011-04-13,2011-03-21,23.0
15855.0,2011-05-17,2011-04-13,34.0
15855.0,2011-06-09,2011-05-17,23.0
15855.0,2011-07-26,2011-06-09,47.0
15856.0,2010-12-17,2010-12-09,8.0
15856.0,2010-12-23,2010-12-17,6.0
15856.0,2011-02-11,2010-12-23,50.0
15856.0,2011-03-31,2011-02-11,48.0
15856.0,2011-04-01,2011-03-31,1.0
15856.0,2011-04-21,2011-04-01,20.0
15856.0,2011-05-20,2011-04-21,29.0
15856.0,2011-06-10,2011-05-20,21.0
15856.0,2011-07-11,2011-06-10,31.0
15856.0,2011-07-22,2011-07-11,11.0
15856.0,2011-08-16,2011-07-22,25.0
15856.0,2011-08-28,2011-08-16,12.0
15856.0,2011-08-31,2011-08-28,3.0
15856.0,2011-09-02,2011-08-31,2.0
15856.0,2011-09-05,2011-09-02,3.0
15856.0,2011-10-05,2011-09-05,30.0
15856.0,2011-10-14,2011-10-05,9.0
15856.0,2011-10-25,2011-10-14,11.0
15856.0,2011-12-02,2011-10-25,38.0
15856.0,2011-12-05,2011-12-02,3.0
15858.0,2011-02-23,2010-12-07,78.0
15858.0,2011-09-23,2011-02-23,212.0
15858.0,2011-10-11,2011-09-23,18.0
15858.0,2011-11-24,2011-10-11,44.0
15860.0,2011-04-01,2010-12-06,116.0
15860.0,2011-04-21,2011-04-01,20.0
15860.0,2011-07-18,2011-04-21,88.0
15860.0,2011-08-07,2011-07-18,20.0
15860.0,2011-09-02,2011-08-07,26.0
15860.0,2011-09-25,2011-09-02,23.0
15860.0,2011-10-30,2011-09-25,35.0
15861.0,2011-07-28,2011-03-17,133.0
15861.0,2011-10-25,2011-07-28,89.0
15861.0,2011-11-13,2011-10-25,19.0
15861.0,2011-11-17,2011-11-13,4.0
15861.0,2011-11-27,2011-11-17,10.0
15862.0,2011-05-19,2010-12-01,169.0
15862.0,2011-08-19,2011-05-19,92.0
15862.0,2011-12-01,2011-08-19,104.0
15863.0,2011-11-14,2011-05-31,167.0
15864.0,2011-06-15,2011-01-27,139.0
15864.0,2011-09-02,2011-06-15,79.0
15864.0,2011-10-04,2011-09-02,32.0
15864.0,2011-11-13,2011-10-04,40.0
15864.0,2011-11-17,2011-11-13,4.0
15865.0,2011-09-12,2011-05-10,125.0
15865.0,2011-10-30,2011-09-12,48.0
15867.0,2010-12-13,2010-12-05,8.0
15867.0,2010-12-20,2010-12-13,7.0
15867.0,2011-01-10,2010-12-20,21.0
15867.0,2011-01-26,2011-01-10,16.0
15867.0,2011-02-16,2011-01-26,21.0
15867.0,2011-03-15,2011-02-16,27.0
15867.0,2011-04-11,2011-03-15,27.0
15867.0,2011-05-27,2011-04-11,46.0
15867.0,2011-06-09,2011-05-27,13.0
15867.0,2011-07-19,2011-06-09,40.0
15867.0,2011-08-18,2011-07-19,30.0
15867.0,2011-09-30,2011-08-18,43.0
15867.0,2011-11-17,2011-09-30,48.0
15867.0,2011-12-04,2011-11-17,17.0
15874.0,2011-03-28,2011-02-28,28.0
15874.0,2011-04-08,2011-03-28,11.0
15874.0,2011-05-06,2011-04-08,28.0
15874.0,2011-06-15,2011-05-06,40.0
15874.0,2011-10-07,2011-06-15,114.0
15877.0,2011-12-08,2011-11-22,16.0
15881.0,2010-12-13,2010-12-10,3.0
15881.0,2011-01-31,2010-12-13,49.0
15882.0,2011-05-25,2010-12-06,170.0
15883.0,2011-12-07,2011-11-06,31.0
15885.0,2011-09-07,2011-02-03,216.0
15885.0,2011-09-08,2011-09-07,1.0
15889.0,2011-07-06,2010-12-05,213.0
15894.0,2011-03-31,2010-12-05,116.0
15898.0,2010-12-07,2010-12-06,1.0
15898.0,2011-03-20,2010-12-07,103.0
15898.0,2011-04-27,2011-03-20,38.0
15898.0,2011-12-08,2011-04-27,225.0
15901.0,2011-09-23,2011-07-08,77.0
15901.0,2011-11-23,2011-09-23,61.0
15903.0,2011-04-26,2011-02-17,68.0
15903.0,2011-09-23,2011-04-26,150.0
15903.0,2011-09-30,2011-09-23,7.0
15903.0,2011-11-11,2011-09-30,42.0
15903.0,2011-11-13,2011-11-11,2.0
15903.0,2011-11-30,2011-11-13,17.0
15906.0,2011-05-04,2011-03-29,36.0
15906.0,2011-07-18,2011-05-04,75.0
15906.0,2011-10-02,2011-07-18,76.0
15906.0,2011-11-20,2011-10-02,49.0
15907.0,2011-06-16,2011-05-13,34.0
15907.0,2011-12-06,2011-06-16,173.0
15910.0,2011-02-24,2011-01-27,28.0
15910.0,2011-04-07,2011-02-24,42.0
15910.0,2011-05-16,2011-04-07,39.0
15910.0,2011-09-01,2011-05-16,108.0
15910.0,2011-10-06,2011-09-01,35.0
15910.0,2011-11-24,2011-10-06,49.0
15910.0,2011-12-09,2011-11-24,15.0
15912.0,2011-06-14,2011-04-20,55.0
15916.0,2011-01-13,2010-12-08,36.0
15916.0,2011-04-07,2011-01-13,84.0
15916.0,2011-06-01,2011-04-07,55.0
15916.0,2011-09-23,2011-06-01,114.0
15916.0,2011-11-09,2011-09-23,47.0
15916.0,2011-11-23,2011-11-09,14.0
15918.0,2011-06-02,2011-03-13,81.0
15919.0,2011-11-20,2010-12-06,349.0
15932.0,2011-03-15,2011-02-23,20.0
15932.0,2011-04-12,2011-03-15,28.0
15932.0,2011-05-09,2011-04-12,27.0
15932.0,2011-06-27,2011-05-09,49.0
15932.0,2011-08-24,2011-06-27,58.0
15932.0,2011-09-12,2011-08-24,19.0
15932.0,2011-12-05,2011-09-12,84.0
15933.0,2011-09-29,2011-09-14,15.0
15933.0,2011-11-18,2011-09-29,50.0
15935.0,2011-04-14,2011-04-12,2.0
15938.0,2011-03-20,2011-01-20,59.0
15938.0,2011-04-05,2011-03-20,16.0
15938.0,2011-05-22,2011-04-05,47.0
15938.0,2011-08-19,2011-05-22,89.0
15939.0,2011-01-18,2011-01-12,6.0
15939.0,2011-02-01,2011-01-18,14.0
15939.0,2011-02-25,2011-02-01,24.0
15939.0,2011-03-10,2011-02-25,13.0
15939.0,2011-03-27,2011-03-10,17.0
15939.0,2011-04-07,2011-03-27,11.0
15939.0,2011-04-26,2011-04-07,19.0
15939.0,2011-05-27,2011-04-26,31.0
15939.0,2011-06-12,2011-05-27,16.0
15939.0,2011-07-28,2011-06-12,46.0
15939.0,2011-08-15,2011-07-28,18.0
15939.0,2011-08-24,2011-08-15,9.0
15939.0,2011-09-11,2011-08-24,18.0
15948.0,2011-12-01,2011-10-27,35.0
15949.0,2011-11-23,2011-09-29,55.0
15950.0,2011-08-25,2010-12-15,253.0
15950.0,2011-09-22,2011-08-25,28.0
15950.0,2011-11-08,2011-09-22,47.0
15951.0,2011-12-01,2011-02-27,277.0
15952.0,2011-07-03,2011-04-28,66.0
15952.0,2011-10-02,2011-07-03,91.0
15952.0,2011-11-06,2011-10-02,35.0
15953.0,2011-01-12,2010-12-05,38.0
15953.0,2011-03-01,2011-01-12,48.0
15953.0,2011-05-12,2011-03-01,72.0
15953.0,2011-10-05,2011-05-12,146.0
15953.0,2011-10-23,2011-10-05,18.0
15953.0,2011-11-14,2011-10-23,22.0
15953.0,2011-11-24,2011-11-14,10.0
15955.0,2011-04-10,2010-12-02,129.0
15955.0,2011-05-20,2011-04-10,40.0
15955.0,2011-08-11,2011-05-20,83.0
15955.0,2011-08-25,2011-08-11,14.0
15955.0,2011-09-29,2011-08-25,35.0
15955.0,2011-10-04,2011-09-29,5.0
15955.0,2011-10-11,2011-10-04,7.0
15955.0,2011-10-27,2011-10-11,16.0
15955.0,2011-11-15,2011-10-27,19.0
15963.0,2011-11-20,2011-10-25,26.0
15965.0,2011-11-11,2010-12-07,339.0
15965.0,2011-11-22,2011-11-11,11.0
15967.0,2011-11-16,2011-01-25,295.0
15969.0,2011-10-21,2011-06-07,136.0
15969.0,2011-12-07,2011-10-21,47.0
15971.0,2011-03-01,2011-02-01,28.0
15971.0,2011-03-14,2011-03-01,13.0
15971.0,2011-04-11,2011-03-14,28.0
15971.0,2011-07-06,2011-04-11,86.0
15971.0,2011-07-21,2011-07-06,15.0
15971.0,2011-08-23,2011-07-21,33.0
15971.0,2011-09-12,2011-08-23,20.0
15971.0,2011-10-03,2011-09-12,21.0
15971.0,2011-10-18,2011-10-03,15.0
15971.0,2011-11-22,2011-10-18,35.0
15974.0,2011-03-07,2011-02-24,11.0
15974.0,2011-05-12,2011-03-07,66.0
15974.0,2011-06-08,2011-05-12,27.0
15974.0,2011-07-29,2011-06-08,51.0
15974.0,2011-09-05,2011-07-29,38.0
15974.0,2011-10-31,2011-09-05,56.0
15976.0,2011-06-27,2011-05-03,55.0
15977.0,2011-11-22,2011-10-31,22.0
15980.0,2011-09-12,2011-03-30,166.0
15981.0,2011-03-30,2011-02-01,57.0
15981.0,2011-04-12,2011-03-30,13.0
15981.0,2011-05-13,2011-04-12,31.0
15981.0,2011-06-24,2011-05-13,42.0
15981.0,2011-07-25,2011-06-24,31.0
15981.0,2011-09-23,2011-07-25,60.0
15981.0,2011-11-15,2011-09-23,53.0
15983.0,2010-12-09,2010-12-01,8.0
15983.0,2010-12-14,2010-12-09,5.0
15983.0,2011-11-17,2010-12-14,338.0
15984.0,2011-01-05,2010-12-06,30.0
15984.0,2011-02-23,2011-01-05,49.0
15984.0,2011-03-01,2011-02-23,6.0
15984.0,2011-04-20,2011-03-01,50.0
15984.0,2011-08-21,2011-04-20,123.0
15984.0,2011-08-31,2011-08-21,10.0
15984.0,2011-09-29,2011-08-31,29.0
15984.0,2011-12-05,2011-09-29,67.0
15984.0,2011-12-07,2011-12-05,2.0
15985.0,2011-08-08,2011-04-17,113.0
15987.0,2011-05-04,2010-12-06,149.0
15987.0,2011-05-24,2011-05-04,20.0
15987.0,2011-07-14,2011-05-24,51.0
15987.0,2011-08-11,2011-07-14,28.0
15987.0,2011-11-27,2011-08-11,108.0
15990.0,2011-10-26,2011-02-25,243.0
15993.0,2011-11-06,2011-10-26,11.0
15993.0,2011-11-14,2011-11-06,8.0
15993.0,2011-11-23,2011-11-14,9.0
15993.0,2011-12-01,2011-11-23,8.0
15996.0,2011-02-27,2010-12-08,81.0
15996.0,2011-03-21,2011-02-27,22.0
15996.0,2011-06-27,2011-03-21,98.0
15996.0,2011-08-15,2011-06-27,49.0
15996.0,2011-09-12,2011-08-15,28.0
15998.0,2011-03-22,2010-12-12,100.0
15998.0,2011-06-21,2011-03-22,91.0
15998.0,2011-09-13,2011-06-21,84.0
15998.0,2011-11-03,2011-09-13,51.0
16003.0,2011-06-27,2010-12-15,194.0
16003.0,2011-07-28,2011-06-27,31.0
16003.0,2011-11-10,2011-07-28,105.0
16005.0,2011-06-10,2011-03-14,88.0
16005.0,2011-11-27,2011-06-10,170.0
16007.0,2011-06-12,2011-05-08,35.0
16007.0,2011-10-02,2011-06-12,112.0
16007.0,2011-10-23,2011-10-02,21.0
16008.0,2011-09-25,2011-05-19,129.0
16008.0,2011-11-16,2011-09-25,52.0
16009.0,2011-10-27,2011-07-03,116.0
16009.0,2011-11-07,2011-10-27,11.0
16009.0,2011-11-17,2011-11-07,10.0
16010.0,2011-04-03,2010-12-12,112.0
16010.0,2011-04-08,2011-04-03,5.0
16011.0,2010-12-12,2010-12-08,4.0
16011.0,2011-02-01,2010-12-12,51.0
16011.0,2011-02-22,2011-02-01,21.0
16011.0,2011-03-29,2011-02-22,35.0
16011.0,2011-04-20,2011-03-29,22.0
16011.0,2011-06-08,2011-04-20,49.0
16011.0,2011-06-16,2011-06-08,8.0
16011.0,2011-07-18,2011-06-16,32.0
16011.0,2011-08-12,2011-07-18,25.0
16011.0,2011-09-01,2011-08-12,20.0
16011.0,2011-09-08,2011-09-01,7.0
16011.0,2011-09-29,2011-09-08,21.0
16011.0,2011-10-27,2011-09-29,28.0
16011.0,2011-11-10,2011-10-27,14.0
16011.0,2011-12-01,2011-11-10,21.0
16012.0,2011-08-03,2011-07-07,27.0
16012.0,2011-11-04,2011-08-03,93.0
16013.0,2010-12-16,2010-12-03,13.0
16013.0,2010-12-17,2010-12-16,1.0
16013.0,2011-01-07,2010-12-17,21.0
16013.0,2011-02-11,2011-01-07,35.0
16013.0,2011-03-07,2011-02-11,24.0
16013.0,2011-03-11,2011-03-07,4.0
16013.0,2011-03-14,2011-03-11,3.0
16013.0,2011-03-16,2011-03-14,2.0
16013.0,2011-04-08,2011-03-16,23.0
16013.0,2011-04-27,2011-04-08,19.0
16013.0,2011-05-03,2011-04-27,6.0
16013.0,2011-05-12,2011-05-03,9.0
16013.0,2011-05-31,2011-05-12,19.0
16013.0,2011-06-08,2011-05-31,8.0
16013.0,2011-06-14,2011-06-08,6.0
16013.0,2011-06-20,2011-06-14,6.0
16013.0,2011-07-12,2011-06-20,22.0
16013.0,2011-07-25,2011-07-12,13.0
16013.0,2011-08-12,2011-07-25,18.0
16013.0,2011-08-22,2011-08-12,10.0
16013.0,2011-09-02,2011-08-22,11.0
16013.0,2011-09-30,2011-09-02,28.0
16013.0,2011-10-03,2011-09-30,3.0
16013.0,2011-10-26,2011-10-03,23.0
16013.0,2011-11-21,2011-10-26,26.0
16013.0,2011-12-02,2011-11-21,11.0
16013.0,2011-12-06,2011-12-02,4.0
16014.0,2011-07-10,2011-02-21,139.0
16014.0,2011-11-02,2011-07-10,115.0
16015.0,2011-11-13,2011-10-21,23.0
16015.0,2011-12-06,2011-11-13,23.0
16016.0,2011-04-27,2010-12-08,140.0
16016.0,2011-05-27,2011-04-27,30.0
16016.0,2011-09-21,2011-05-27,117.0
16016.0,2011-11-03,2011-09-21,43.0
16016.0,2011-11-24,2011-11-03,21.0
16016.0,2011-12-06,2011-11-24,12.0
16018.0,2011-10-31,2011-06-12,141.0
16019.0,2011-01-07,2010-12-10,28.0
16019.0,2011-01-28,2011-01-07,21.0
16019.0,2011-02-16,2011-01-28,19.0
16019.0,2011-03-30,2011-02-16,42.0
16019.0,2011-04-21,2011-03-30,22.0
16019.0,2011-07-26,2011-04-21,96.0
16019.0,2011-10-18,2011-07-26,84.0
16019.0,2011-10-24,2011-10-18,6.0
16020.0,2011-11-23,2011-10-05,49.0
16023.0,2011-05-31,2011-03-18,74.0
16023.0,2011-10-24,2011-05-31,146.0
16027.0,2011-02-28,2011-02-10,18.0
16027.0,2011-05-05,2011-02-28,66.0
16027.0,2011-06-16,2011-05-05,42.0
16027.0,2011-07-25,2011-06-16,39.0
16027.0,2011-09-09,2011-07-25,46.0
16029.0,2010-12-02,2010-12-01,1.0
16029.0,2010-12-16,2010-12-02,14.0
16029.0,2010-12-21,2010-12-16,5.0
16029.0,2011-01-04,2010-12-21,14.0
16029.0,2011-01-13,2011-01-04,9.0
16029.0,2011-01-20,2011-01-13,7.0
16029.0,2011-01-25,2011-01-20,5.0
16029.0,2011-02-04,2011-01-25,10.0
16029.0,2011-02-11,2011-02-04,7.0
16029.0,2011-02-21,2011-02-11,10.0
16029.0,2011-03-16,2011-02-21,23.0
