StockCode,Description,总销量,总销售额,订单数,购买客户数,排名,销售额占比,累计占比
23415,HOME SWEET HOME HOOK,326,405.6,45,42,2214,0.0,97.66
85136A,YELLOW SHARK HELICOPTER,51,405.45,37,35,2215,0.0,97.67
21202,DOLLY HONEYCOMB GARLAND,449,404.85,20,20,2216,0.0,97.67
22510,GINGHAM BABUSHKA DOORSTOP,210,404.62,41,34,2217,0.0,97.68
21576,LETS GO SHOPPING COTTON TOTE BAG,177,403.67,46,40,2218,0.0,97.68
84917,WHITE HAND TOWEL WITH BUTTERFLY,170,400.5,14,13,2219,0.0,97.68
21374,MIRRORED WALL ART SKULLS,294,400.0,40,37,2220,0.0,97.69
20840,FRENCH FLORAL CUSHION COVER ,464,399.28,43,35,2221,0.0,97.69
84974,S/2 ZINC HEART DESIGN PLANTERS,40,398.0,28,26,2222,0.0,97.7
22422,TOOTHPASTE TUBE PEN,971,397.25,73,53,2223,0.0,97.7
85127,SMALL SQUARE CUT GLASS CANDLESTICK,80,396.0,19,17,2224,0.0,97.71
22638,SET OF 4 NAPKIN CHARMS CROWNS ,255,394.42,38,37,2225,0.0,97.71
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,296,394.16,19,18,2226,0.0,97.72
22048,BIRTHDAY BANQUET GIFT WRAP,975,393.5,32,32,2227,0.0,97.72
21828,EIGHT PIECE SNAKE  SET,314,392.5,68,53,2228,0.0,97.73
84849B,FAIRY SOAP SOAP HOLDER,232,392.08,57,41,2229,0.0,97.73
22545,MINI JIGSAW BUNNIES,1089,391.11,47,40,2230,0.0,97.73
84826,ASSTD DESIGN 3D PAPER STICKERS,1162,389.38,30,28,2231,0.0,97.74
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,481,388.69,54,51,2232,0.0,97.74
84360,TABLE LAMP WHITE SHADE WOOD BASE,74,388.3,17,9,2233,0.0,97.75
23537,WALL ART I LOVE LONDON ,86,387.3,19,18,2234,0.0,97.75
23103,BELL HEART DECORATION,252,387.0,9,9,2235,0.0,97.76
21741,COSY SLIPPER SHOES LARGE GREEN,131,386.45,28,27,2236,0.0,97.76
20803,SMALL PINK GLASS SUNDAE DISH,917,386.25,31,26,2237,0.0,97.77
84912A,PINK ROSE WASHBAG,103,386.25,38,25,2238,0.0,97.77
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,277,385.52,52,40,2239,0.0,97.78
85088,CANDY SPOT HAND BAG,188,385.27,20,18,2240,0.0,97.78
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,975,385.02,54,16,2241,0.0,97.78
21415,CLAM SHELL SMALL ,206,384.13,30,25,2242,0.0,97.79
22337,ANGEL DECORATION PAINTED ZINC ,635,383.95,26,24,2243,0.0,97.79
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,5856,383.76,17,15,2244,0.0,97.8
47585A,PINK FAIRY CAKE CUSHION COVER,102,382.5,27,23,2245,0.0,97.8
20762,GREEN FERN SKETCHBOOK ,101,382.46,51,42,2246,0.0,97.81
22785,SQUARECUSHION COVER PINK UNION JACK,150,382.14,29,27,2247,0.0,97.81
22517,CHILDS GARDEN RAKE PINK,186,381.6,54,48,2248,0.0,97.82
85180B,PINK HEARTS LIGHT CHAIN ,196,381.0,21,19,2249,0.0,97.82
23457,LARGE PARLOUR PICTURE FRAME,78,380.7,27,25,2250,0.0,97.82
21373,MIRRORED WALL ART SNOWFLAKES,507,380.25,45,41,2251,0.0,97.83
16045,POPART WOODEN PENCILS ASST,8900,380.0,68,61,2252,0.0,97.83
21015,DARK BIRD HOUSE TREE DECORATION,1251,377.91,66,59,2253,0.0,97.84
22287,"DECORATION , WOBBLY CHICKEN, METAL ",229,377.85,28,27,2254,0.0,97.84
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,449,377.49,57,57,2255,0.0,97.85
84687,BEACH HUT SHELF W 3 DRAWERS,70,376.5,20,16,2256,0.0,97.85
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1746,376.5,65,46,2257,0.0,97.85
22286,DECORATION WOBBLY RABBIT METAL ,753,375.57,45,35,2258,0.0,97.86
35809A,ENAMEL PINK TEA CONTAINER,389,374.94,40,37,2259,0.0,97.86
20765,CHRYSANTHEMUM SKETCHBOOK ,96,374.84,51,45,2260,0.0,97.87
23128,DOLLCRAFT BOY JEAN-PAUL ,82,373.9,12,12,2261,0.0,97.87
85135B,BLUE DRAGONFLY HELICOPTER,47,373.65,34,28,2262,0.0,97.88
20716,PARTY FOOD SHOPPER BAG,314,373.5,34,31,2263,0.0,97.88
22344,PARTY PIZZA DISH PINK POLKADOT,1049,373.31,46,34,2264,0.0,97.89
16011,ANIMAL STICKERS,1773,372.33,46,38,2265,0.0,97.89
21318,GLASS CHALICE BLUE SMALL ,680,372.3,40,38,2266,0.0,97.89
21581,SKULLS  DESIGN  COTTON TOTE BAG,165,371.25,40,33,2267,0.0,97.9
23039,T-LIGHT HOLDER SILVER HEART HANDLE,192,370.8,22,22,2268,0.0,97.9
21808,"CHRISTMAS GARLAND STARS,TREES",100,370.0,21,21,2269,0.0,97.91
21562,HAWAIIAN GRASS SKIRT ,319,368.35,25,20,2270,0.0,97.91
72799F,IVORY PILLAR CANDLE GOLD FLOCK,128,368.0,21,19,2271,0.0,97.92
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1102,367.98,23,19,2272,0.0,97.92
84600,NEW BAROQUE JEWELLERY BOX ,48,367.6,20,16,2273,0.0,97.92
21635,MADRAS NOTEBOOK LARGE ,270,367.5,15,15,2274,0.0,97.93
21194,PINK  HONEYCOMB PAPER FAN,437,366.7,41,37,2275,0.0,97.93
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,387,366.35,44,35,2276,0.0,97.94
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,423,366.25,50,36,2277,0.0,97.94
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,252,366.23,29,26,2278,0.0,97.95
22201,FRYING PAN BLUE POLKADOT,108,366.0,40,29,2279,0.0,97.95
21846,PINK DIAMANTE PEN IN GIFT BOX,72,365.62,24,12,2280,0.0,97.95
72598,SET/12 TAPER CANDLES,459,364.95,41,38,2281,0.0,97.96
35637A,IVORY STRING CURTAIN WITH POLE ,166,363.7,24,23,2282,0.0,97.96
21356,TOAST ITS - FAIRY FLOWER,304,363.15,53,37,2283,0.0,97.97
16008,SMALL FOLDING SCISSOR(POINTED EDGE),2892,360.71,70,54,2284,0.0,97.97
22532,MAGIC DRAWING SLATE LEAP FROG ,1063,360.06,66,54,2285,0.0,97.97
21365,MIRRORED WALL ART STARS,348,360.0,42,35,2286,0.0,97.98
84632,DECORATIVE HANGING SHELVING UNIT,6,359.7,5,5,2287,0.0,97.98
23429,RED RETRO KITCHEN WALL CLOCK,44,358.6,20,19,2288,0.0,97.99
21285,RETROSPOT CANDLE  MEDIUM,350,357.62,33,26,2289,0.0,97.99
22308,TEA COSY BLUE STRIPE,145,356.89,36,27,2290,0.0,98.0
22230,JIGSAW TREE WITH WATERING CAN,926,356.46,63,50,2291,0.0,98.0
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,139,355.65,5,5,2292,0.0,98.0
85169C,EAU DE NIL LOVE BIRD CANDLE,336,353.72,21,14,2293,0.0,98.01
23044,PAPER LANTERN 9 POINT HOLLY STAR S,85,352.75,19,19,2294,0.0,98.01
22260,FELT EGG COSY BLUE RABBIT ,410,351.62,47,37,2295,0.0,98.02
23337,EGG FRYING PAN MINT ,169,351.52,60,49,2296,0.0,98.02
22405,MONEY BOX POCKET MONEY DESIGN,347,351.19,54,46,2297,0.0,98.02
21061,PARTY INVITES FOOTBALL,412,350.2,52,49,2298,0.0,98.03
22516,CHILDS GARDEN RAKE BLUE,171,350.1,41,35,2299,0.0,98.03
85163A,WHITE BAROQUE WALL CLOCK ,45,349.95,18,15,2300,0.0,98.04
85232A,SET/3 POLKADOT STACKING TINS,74,349.5,25,22,2301,0.0,98.04
20998,ROSE DU SUD OVEN GLOVE,119,348.25,28,27,2302,0.0,98.04
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,78,347.7,7,7,2303,0.0,98.05
21579,LOLITA  DESIGN  COTTON TOTE BAG,154,346.5,32,30,2304,0.0,98.05
21664,RIDGED GLASS STORAGE JAR CREAM LID,97,346.47,17,15,2305,0.0,98.06
23576,SNACK TRAY RED VINTAGE DOILY,185,346.35,29,28,2306,0.0,98.06
23150,IVORY SWEETHEART SOAP DISH,139,346.11,40,33,2307,0.0,98.06
21088,SET/6 FRUIT SALAD PAPER CUPS,1576,345.42,74,67,2308,0.0,98.07
21421,PORCELAIN ROSE LARGE ,298,345.14,13,11,2309,0.0,98.07
21689,SILVER VANILLA  FLOWER CANDLE POT,92,345.0,23,22,2310,0.0,98.08
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,363,344.35,43,37,2311,0.0,98.08
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,186,344.22,41,33,2312,0.0,98.08
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,94,342.74,37,29,2313,0.0,98.09
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,134,341.7,25,21,2314,0.0,98.09
84766,SILVER ROCOCO CANDLE STICK,146,340.7,14,11,2315,0.0,98.1
22813,PACK 3 BOXES BIRD PANETTONE ,177,340.33,14,11,2316,0.0,98.1
84569D,PACK 6 HEART/ICE-CREAM PATCHES,269,338.67,34,32,2317,0.0,98.1
22406,MONEY BOX KINGS CHOICE DESIGN,319,336.89,64,49,2318,0.0,98.11
23127,DOLLCRAFT GIRL NICOLE,68,336.6,12,12,2319,0.0,98.12
23661,MILK MAIDS MUG ,204,336.6,23,23,2320,0.0,98.12
21867,PINK UNION JACK  LUGGAGE TAG,266,336.27,75,56,2321,0.0,98.12
90149,SILVER FLOWR PINK SHELL NECKLACE,52,335.28,3,2,2322,0.0,98.12
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,185,334.63,30,29,2323,0.0,98.13
22229,BUNNY WOODEN PAINTED WITH FLOWER ,495,334.27,62,54,2324,0.0,98.13
22265,EASTER DECORATION NATURAL CHICK,514,334.1,48,42,2325,0.0,98.14
85163B,BLACK BAROQUE WALL CLOCK ,44,333.6,14,10,2326,0.0,98.14
23420,PANTRY HOOK TEA STRAINER ,160,332.8,28,26,2327,0.0,98.14
21129,SILVER FISHING GNOME ,45,332.3,20,13,2328,0.0,98.15
22322,BIRD DECORATION GREEN POLKADOT,390,331.5,37,30,2329,0.0,98.15
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,118,331.42,20,20,2330,0.0,98.15
84926E,FLOWERS TILE COASTER,990,329.84,37,32,2331,0.0,98.16
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,816,329.76,61,52,2332,0.0,98.16
84616,SILVER ROCCOCO CHANDELIER,11,329.45,6,6,2333,0.0,98.17
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,365,329.05,42,33,2334,0.0,98.17
23116,VEGETABLE GARDEN CHOPPING BOARD,72,327.6,17,17,2335,0.0,98.18
23236,DOILEY BISCUIT TIN,120,327.6,13,13,2336,0.0,98.18
22256,FELT FARM ANIMAL CHICKEN,262,327.5,33,32,2337,0.0,98.18
16259,PIECE OF CAMO STATIONERY SET,3380,326.56,31,28,2338,0.0,98.18
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,326.24,38,30,2339,0.0,98.19
84913B,MINT GREEN ROSE TOWEL,70,325.5,20,19,2340,0.0,98.19
23521,WALL ART CAT AND BIRD ,118,324.98,18,18,2341,0.0,98.2
84663A,GRASS HOPPER WOODEN WALL CLOCK ,260,324.04,25,21,2342,0.0,98.2
23521,CAT AND BIRD WALL ART,270,323.64,4,3,2343,0.0,98.2
21197,MULTICOLOUR  CONFETTI IN TUBE,243,322.71,13,13,2344,0.0,98.21
84658,WHITE STITCHED CUSHION COVER,46,322.38,16,14,2345,0.0,98.21
21263,GREEN GOOSE FEATHER TREE 60CM,165,321.75,36,32,2346,0.0,98.21
22248,DECORATION  PINK CHICK MAGIC GARDEN,383,321.39,44,43,2347,0.0,98.22
23205,CHARLOTTE BAG ALPHABET  DESIGN,400,320.5,22,22,2348,0.0,98.22
23421,PANTRY HOOK SPATULA,154,320.32,26,24,2349,0.0,98.23
20768,GREEN FERN JOURNAL ,131,320.26,36,31,2350,0.0,98.23
21884,CAKES AND BOWS GIFT  TAPE,1017,318.81,44,43,2351,0.0,98.23
22345,PARTY PIZZA DISH BLUE POLKADOT,972,318.48,41,29,2352,0.0,98.24
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,334,318.44,31,24,2353,0.0,98.24
21243,PINK POLKADOT PLATE ,202,318.34,18,18,2354,0.0,98.24
23523,WALL ART TREASURE AHOY ,87,317.97,22,21,2355,0.0,98.25
21724,PANDA AND BUNNIES STICKER SHEET,372,316.2,57,43,2356,0.0,98.25
21881,CUTE CATS TAPE,975,315.55,45,37,2357,0.0,98.26
21723,ALPHABET HEARTS STICKER SHEET,371,315.35,38,29,2358,0.0,98.26
23037,CANDLE HOLDER SILVER MADELINE,193,315.29,18,17,2359,0.0,98.26
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,363,315.06,33,26,2360,0.0,98.27
84659A,WHITE TRAVEL ALARM CLOCK,134,314.31,22,19,2361,0.0,98.27
21775,DECORATIVE FLORE BATHROOM BOTTLE,283,313.91,41,34,2362,0.0,98.27
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,313.78,72,62,2363,0.0,98.28
21284,RETROSPOT CANDLE  SMALL,385,313.53,25,24,2364,0.0,98.28
23130,MISELTOE HEART WREATH ,80,312.8,5,5,2365,0.0,98.28
22162,HEART GARLAND RUSTIC PADDED,106,312.7,27,21,2366,0.0,98.29
22092,BLUE PAISLEY TISSUE BOX,668,312.34,88,75,2367,0.0,98.29
21220,SET/4 BADGES DOGS,239,312.06,41,34,2368,0.0,98.3
23339,EGG FRYING PAN BLUE ,150,312.0,58,43,2369,0.0,98.3
90200E,GREEN SWEETHEART BRACELET,76,311.0,18,15,2370,0.0,98.3
21841,BABY MOUSE RED GINGHAM DRESS,73,310.25,20,19,2371,0.0,98.31
16219,HOUSE SHAPE PENCIL SHARPENER,2915,309.9,47,41,2372,0.0,98.31
22346,PARTY PIZZA DISH GREEN POLKADOT,885,309.69,32,23,2373,0.0,98.31
21320,GLASS CHALICE GREEN  LARGE ,186,309.66,11,10,2374,0.0,98.32
23478,WOODLAND LARGE PINK FELT HEART,278,307.18,10,9,2375,0.0,98.32
22100,SKULLS SQUARE TISSUE BOX,729,305.81,38,34,2376,0.0,98.32
23575,SNACK TRAY PAISLEY PARK,164,305.4,22,22,2377,0.0,98.33
22040,BOTANICAL ROSE GIFT WRAP,725,304.5,28,27,2378,0.0,98.33
23131,MISELTOE HEART WREATH WHITE,78,304.5,4,4,2379,0.0,98.33
22965,3 TRADITIONAL COOKIE CUTTERS  SET,162,304.2,4,4,2380,0.0,98.34
23396,LA JARDIN BOTANIQUE CUSHION COVER,81,303.75,23,23,2381,0.0,98.34
21879,HEARTS GIFT TAPE,1027,303.23,57,52,2382,0.0,98.35
21060,PARTY INVITES BALLOON GIRL,356,302.6,53,47,2383,0.0,98.35
22204,MILK PAN BLUE POLKADOT,96,302.5,30,23,2384,0.0,98.35
85213,MINI  ZINC GARDEN DECORATIONS ,821,301.37,24,23,2385,0.0,98.36
21761,WOOD AND GLASS MEDICINE CABINET,10,299.5,10,10,2386,0.0,98.36
23440,PAINT YOUR OWN EGGS IN CRATE,164,299.36,5,5,2387,0.0,98.36
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,37,299.25,17,17,2388,0.0,98.37
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,161,298.74,24,22,2389,0.0,98.37
23695,DOILY THANK YOU CARD,727,296.7,44,41,2390,0.0,98.37
85205B,PINK FELT EASTER RABBIT GARLAND,116,295.8,24,22,2391,0.0,98.38
23126,DOLLCRAFT GIRL AMELIE KIT,66,294.7,8,8,2392,0.0,98.38
20934,SET/3 POT PLANT CANDLES,54,294.3,20,20,2393,0.0,98.38
35095A,BLUE VICTORIAN FABRIC OVAL BOX,811,293.82,34,29,2394,0.0,98.39
22598,CHRISTMAS MUSICAL ZINC TREE,815,291.33,51,42,2395,0.0,98.39
17129F,BLUE GLASS GEMS IN BAG,427,291.25,19,11,2396,0.0,98.39
21131,GOLD STANDING GNOME,93,290.25,17,11,2397,0.0,98.4
23410,CURIO CABINET LINEN AND LACE ,36,290.1,18,16,2398,0.0,98.4
20725,LUNCH BAG RED SPOTTY,200,290.0,1,1,2399,0.0,98.4
16015,MEDIUM CHINESE STYLE SCISSOR,662,289.98,24,19,2400,0.0,98.41
85024B,EAU DE NILE JEWELLED PHOTOFRAME,193,289.65,12,12,2401,0.0,98.41
22486,PLASMATRONIC LAMP,52,288.94,10,9,2402,0.0,98.41
21503,TOYBOX  WRAP ,726,288.92,23,22,2403,0.0,98.42
84358,FLOOR LAMP SHADE WOOD BASE,32,287.74,12,6,2404,0.0,98.42
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,287.5,21,21,2405,0.0,98.42
23430,BLUE RETRO KITCHEN WALL CLOCK,35,285.25,17,16,2406,0.0,98.43
90160C,TURQ+RED BOUDICCA LARGE BRACELET,41,284.95,16,14,2407,0.0,98.43
90200B,BLACK SWEETHEART BRACELET,67,284.75,24,18,2408,0.0,98.43
21128,GOLD FISHING GNOME,47,284.16,16,12,2409,0.0,98.44
35912B,WHITE/PINK CHICK DECORATION,249,283.89,18,15,2410,0.0,98.44
37413,ICON MUG REVOLUTIONARY,701,283.71,79,52,2411,0.0,98.44
22043,CHRISTMAS CARD SCREEN PRINT ,1188,283.32,43,40,2412,0.0,98.45
20838,FRENCH LATTICE CUSHION COVER ,330,282.94,33,30,2413,0.0,98.45
84915,HAND TOWEL PINK FLOWER AND DAISY,199,281.95,11,8,2414,0.0,98.45
84924A,WAKE UP COCKEREL CALENDAR SIGN ,72,281.13,24,21,2415,0.0,98.46
71101E,STANDING FAIRY POLE SUPPORT ,348,280.2,22,17,2416,0.0,98.46
23579,SNACK TRAY I LOVE LONDON,151,280.05,24,22,2417,0.0,98.46
22547,MINI JIGSAW DINOSAUR ,738,279.51,50,41,2418,0.0,98.47
21286,RETROSPOT CANDLE  LARGE,255,279.37,18,17,2419,0.0,98.47
85136C,RED SHARK HELICOPTER,35,278.25,25,20,2420,0.0,98.47
35095B,RED VICTORIAN FABRIC OVAL BOX,772,277.44,41,36,2421,0.0,98.48
72122,COFFEE SCENT PILLAR CANDLE,292,277.4,44,38,2422,0.0,98.48
16169M,WRAP DAISY CARPET ,660,277.2,25,24,2423,0.0,98.48
21850,BLUE  DIAMANTE PEN IN GIFT BOX,61,276.75,21,12,2424,0.0,98.49
22049,WRAP CHRISTMAS SCREEN PRINT,1025,275.25,31,26,2425,0.0,98.49
21371,MIRRORED WALL ART POPPIES,275,274.65,32,27,2426,0.0,98.49
21811,CHRISTMAS HANGING HEART WITH BELL,219,273.75,17,16,2427,0.0,98.5
84920,PINK FLOWER FABRIC PONY,73,273.75,26,22,2428,0.0,98.5
84509C,SET OF 4 POLKADOT PLACEMATS ,78,273.3,23,20,2429,0.0,98.5
20936,FORKED CACTUS CANDLE,92,272.98,26,21,2430,0.0,98.5
20831,GOLD PHOTO FRAME,169,272.34,24,19,2431,0.0,98.51
21189,WHITE HONEYCOMB PAPER GARLAND ,165,272.25,29,27,2432,0.0,98.51
82613D,METAL SIGN CUPCAKE SINGLE HOOK,470,272.1,50,43,2433,0.0,98.51
21248,DOOR HANGER  MUM + DADS ROOM,187,271.15,52,45,2434,0.0,98.52
72800B, 4 PURPLE FLOCK DINNER CANDLES,140,270.76,36,31,2435,0.0,98.52
21454,PAINTED PINK RABBIT ,318,270.3,43,41,2436,0.0,98.52
35001W,HAND OPEN SHAPE DECO.WHITE,92,270.02,5,5,2437,0.0,98.53
22409,MONEY BOX BISCUITS DESIGN,216,270.0,45,36,2438,0.0,98.53
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",401,268.85,45,39,2439,0.0,98.53
21644,ASSORTED TUTTI FRUTTI HEART BOX,215,268.75,32,29,2440,0.0,98.54
23203,JUMBO BAG VINTAGE DOILEY ,143,268.44,6,6,2441,0.0,98.54
23032,DOORKNOB CRACKED GLAZE IVORY,180,268.2,5,5,2442,0.0,98.54
21785,RAIN PONCHO ,411,267.95,4,3,2443,0.0,98.55
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",105,267.75,25,24,2444,0.0,98.55
21445,12 PINK ROSE PEG PLACE SETTINGS,214,267.5,21,17,2445,0.0,98.55
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,267.45,24,17,2446,0.0,98.55
84926D,LA PALMIERA TILE COASTER,705,266.64,31,25,2447,0.0,98.56
16236,KITTY PENCIL ERASERS,1296,266.56,73,59,2448,0.0,98.56
23481,PEARLISED IVORY HEART SMALL ,217,266.21,27,23,2449,0.0,98.56
23489,"GARLAND, VINTAGE BELLS",92,265.88,10,10,2450,0.0,98.57
16238,PARTY TIME PENCIL ERASERS,1261,265.51,78,61,2451,0.0,98.57
21167,WHITE SAGE INCENSE,1260,264.6,25,20,2452,0.0,98.57
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,626,262.92,37,36,2453,0.0,98.58
85019C,CURIOUS  IMAGES NOTEBOOK SET,181,262.25,10,9,2454,0.0,98.58
21221,SET/4 BADGES CUTE CREATURES,201,262.14,24,24,2455,0.0,98.58
84598,BOYS ALPHABET IRON ON PATCHES,1248,262.08,5,5,2456,0.0,98.59
84849A,HELLO SAILOR BLUE SOAP HOLDER,155,261.95,31,25,2457,0.0,98.59
23194,GYMKHANNA TREASURE BOOK BOX,120,261.84,14,14,2458,0.0,98.59
16012,FOOD/DRINK SPONGE STICKERS,1244,261.24,35,33,2459,0.0,98.59
21849,SILVER DIAMANTE PEN IN GIFT BOX,52,260.74,22,16,2460,0.0,98.6
71270,PHOTO CLIP LINE,207,259.96,31,16,2461,0.0,98.6
79337,BLUE FLOCK GLASS CANDLEHOLDER,644,259.96,10,9,2462,0.0,98.6
20770,ABSTRACT CIRCLE JOURNAL ,108,259.2,28,24,2463,0.0,98.61
21403,BLUE EGG  SPOON,1718,258.72,71,58,2464,0.0,98.61
17013D,ORIGAMI ROSE INCENSE IN TUBE,532,257.88,11,10,2465,0.0,98.61
22268,DECORATION SITTING BUNNY,1335,257.61,41,32,2466,0.0,98.62
21386,IVORY HANGING DECORATION  EGG,713,257.57,46,42,2467,0.0,98.62
22765,NEWSPAPER STAND,25,257.37,3,3,2468,0.0,98.62
21222,SET/4 BADGES BEETLES,198,257.18,35,26,2469,0.0,98.62
85230G,ORANGE VOTIVE CANDLE,1032,257.04,25,20,2470,0.0,98.63
21250,SET OF SKULL WALL STICKERS,92,257.0,17,15,2471,0.0,98.63
84708B,PINK JEWELLED PHOTO FRAME ,53,256.75,14,13,2472,0.0,98.63
85188A,GREEN METAL SWINGING BUNNY,302,256.7,34,29,2473,0.0,98.64
22287,DECORATION WOBBLY CHICKEN,521,256.11,29,25,2474,0.0,98.64
20854,BLUE PATCH PURSE PINK HEART,166,256.1,17,16,2475,0.0,98.64
21719,LOVELY BONBON STICKER SHEET,301,255.85,34,29,2476,0.0,98.65
23015,CORDIAL GLASS JUG,31,255.75,13,13,2477,0.0,98.65
90062,CARNIVAL BRACELET,20,255.0,6,6,2478,0.0,98.65
84876B,GREEN HEART COMPACT MIRROR,203,253.75,20,17,2479,0.0,98.65
20684,STRAWBERRY DREAM CHILDS UMBRELLA,78,253.5,32,30,2480,0.0,98.66
35954,SMALL FOLKART STAR CHRISTMAS DEC,1124,253.35,32,30,2481,0.0,98.66
23137,ZINC WIRE SWEETHEART LETTER TRAY,80,253.24,20,18,2482,0.0,98.66
16218,CARTOON  PENCIL SHARPENERS,3760,253.2,50,43,2483,0.0,98.67
84596E,SMALL LICORICE DES PINK BOWL,392,253.05,35,33,2484,0.0,98.67
22134,MINI LADLE LOVE HEART RED ,631,252.66,54,28,2485,0.0,98.67
84341B,SMALL PINK MAGIC CHRISTMAS TREE,618,252.23,33,30,2486,0.0,98.67
47563A,RETRO LONGBOARD IRONING BOARD COVER,199,251.25,45,31,2487,0.0,98.68
84858C,PINK RIVIERA HANDBAG,185,250.05,5,4,2488,0.0,98.68
21265,PINK GOOSE FEATHER TREE 60CM,128,249.6,16,15,2489,0.0,98.69
21666,RIDGED GLASS T-LIGHT HOLDER,384,249.6,33,21,2490,0.0,98.69
85204,HANGING WOOD AND FELT FLOWER,1876,249.48,42,40,2491,0.0,98.69
22703,PINK CAT BOWL,168,249.42,40,30,2492,0.0,98.69
21067,VINTAGE RED TEATIME MUG,203,249.38,41,30,2493,0.0,98.7
84859A,SILVER DISCO HANDBAG,123,248.21,30,24,2494,0.0,98.7
20755,BLUE PAISLEY POCKET BOOK,292,248.2,50,44,2495,0.0,98.7
78124,MAGAZINE RACK GEBRA ASSORTED ,191,247.75,17,16,2496,0.0,98.7
23476,WOODLAND LARGE RED FELT HEART,198,247.5,18,18,2497,0.0,98.71
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,145,247.46,13,10,2498,0.0,98.71
23168,CLASSIC SUGAR DISPENSER,216,247.32,12,12,2499,0.0,98.71
35964,FOLKART CLIP ON STARS,624,246.78,37,34,2500,0.0,98.72
22214,CANDLE PLATE LACE WHITE,114,246.7,21,18,2501,0.0,98.72
22108,PING! MICROWAVE PLATE,101,246.53,28,16,2502,0.0,98.72
23474,WOODLAND SMALL BLUE FELT HEART,297,246.51,27,26,2503,0.0,98.72
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,117,245.7,24,21,2504,0.0,98.73
21190,PINK HEARTS PAPER GARLAND,168,245.2,7,6,2505,0.0,98.73
79190B,RETRO PLASTIC POLKA TRAY,655,245.1,35,24,2506,0.0,98.73
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,270,244.9,24,21,2507,0.0,98.74
20669,RED HEART LUGGAGE TAG,195,243.75,42,36,2508,0.0,98.74
23149,ANTIQUE IVORY WIRE BOWL SMALL,97,241.53,19,17,2509,0.0,98.74
85129D,BEADED CRYSTAL HEART PINK SMALL,166,241.38,34,16,2510,0.0,98.74
22259,FELT FARM ANIMAL HEN,384,240.96,16,16,2511,0.0,98.75
22069,BROWN  PIRATE TREASURE CHEST ,220,240.78,37,26,2512,0.0,98.75
23495,SET OF 3 PANTRY WOODEN SPOONS,192,240.0,24,21,2513,0.0,98.75
84569A,PACK 3 IRON ON DOG PATCHES,191,239.96,26,26,2514,0.0,98.75
22052,VINTAGE CARAVAN GIFT WRAP,571,239.82,23,22,2515,0.0,98.76
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,120,238.56,6,6,2516,0.0,98.76
23028,DOORKNOB CRACKED GLAZE BLUE,162,238.5,3,3,2517,0.0,98.76
72131,COLUMBIAN CANDLE RECTANGLE,137,238.35,18,14,2518,0.0,98.77
21269,ANTIQUE CREAM CUTLERY SHELF ,28,238.0,18,17,2519,0.0,98.77
85203,HANGING WOOD AND FELT BUTTERFLY ,570,237.96,49,45,2520,0.0,98.77
21632,VINTAGE PINK DECORATIVE PARASOL,60,237.0,5,5,2521,0.0,98.77
85169D,PINK LOVE BIRD CANDLE,232,236.48,22,20,2522,0.0,98.78
22512,DOORSTOP RACING CAR DESIGN,118,236.0,32,28,2523,0.0,98.78
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",361,235.45,37,33,2524,0.0,98.78
72800C,4 PINK DINNER CANDLE SILVER FLOCK,126,235.06,30,26,2525,0.0,98.78
